No.	Text	Valence_Mean	Arousal_Mean	Valence_SD	Arousal_SD	Category
194	許多人一生都在忙碌尋找自己的幸福，卻忽略了在身邊的幸福!有人想尋找童年，有人想遺忘童年，無論那種情況，你都可以在失落園裏找到那種感覺，在我每次難過的時候，我都會拿出這本書來安慰下自己!在裏面能得到心靈的寧靜，我推薦這本書也是希望所有和失樂園一樣的朋友，能尋找開心，遺忘痛苦，請相信黑暗的背後一定會有光!	6.250	5.667	0.829	0.745	book
195	深刻的理解了祝勇的一些觀點，總的說來，祝勇對於他人的剖析有理性（對餘傑的批評有些過了），對問題的闡述比較客觀。	4.875	1.875	0.781	0.781	book
196	不過還有露出了文人相輕的感覺，如同樓上的那位朋友所說，對自己太看得起了。	4.000	5.143	0.775	0.833	book
197	當我們看到別的孩子的優秀之處時，往往會很羨慕，有時還會忍不住責備孩子：“看人家”，可是我們有沒有想到他的媽媽在背後付出的努力。	4.222	5.625	1.03	0.484	book
198	看了這本書，對自己的確很有幫助，許多書裏提到的事例，其實很多都發生在我們和孩子的身上，不同的處理方式對孩子帶來的結果有很大的差異。	6.111	5.000	0.567	0.756	book
199	從書裏，改變了我的許多想法，也是我對自己的一些育兒思想得到的肯定。	6.222	5.500	0.629	0.707	book
200	看到有人評論這本書恐怖，覺得言重了，其實這只是訓練人正面思維的一種方法，有人評論在公司受到不公正對待也能不抱怨？試想，如果你的思維夠積極，對人對正的想法都足夠正面，你的思想就會對別人產生一定的影響，任何人都需要別人用正確的態度對待自已，包括你的上司，老闆，他們也是人。	4.778	4.714	0.786	1.161	book
201	怕再次傷心，上次看完，之後的一個禮拜我都沉靜在那揮之不去的心痛和傷感中，但是這次還是不由自主的翻開了，也許一切都是命運的安排，凝夕和司夜兩個就像夕陽和夜晚，永遠不能共存，兩個不懂愛的人在彼此的傷害中感受愛，也許從凝夕出生開始她就註定要像櫻花凋謝那般死去~~美麗還慘烈.....	3.250	4.625	0.829	1.728	book
202	好久沒看到，如此精彩的書了。	7.556	6.857	0.956	0.35	book
203	這幾年，我對那些高中生之間的愛情，已經不敢興趣。	4.000	3.375	0.816	0.484	book
204	開始對穿越文，古代文有了濃厚的興趣。	6.333	4.429	0.816	1.178	book
205	我從很小的時候就非常喜歡讀書獨獨不喜歡歷史方面的書籍感覺她們太沉重，中國的歷史太讓我們這些赤子而憂心重重了	3.667	3.000	0.667	0.816	book
206	我就被這本書吸引住了，一個晚上讀完了	6.333	6.444	1.155	1.165	book
207	試試看的心情，買了一套，結果，女兒一看就喜歡上了，這套書的特色比較鮮明，每一本的主題對塑造孩子的優良個性都有	6.625	5.600	0.484	0.49	book
208	很大的幫助，女兒從弗洛格身上學會了愛心，學會了自信，學會了勇敢。	6.625	6.286	0.484	0.452	book
209	女作家和男作家的區別，在於擅長在邏輯嚴密和氣氛緊張的犯罪推理之外，對人性的軟弱、複雜和彼此之間可堪或不堪的關繫	5.444	4.625	0.497	1.409	book
210	小說更對女性在“法醫”這一“男性”職業之種種身心壓力、人際壓力、規則壓力的包圍下，如何堅定地維護正義、呵護親情和愛情，進行了細緻入微地表現。	6.000	4.625	0.775	1.317	book
211	都覺得很快樂很幸福娜娜很可愛。	6.625	5.500	0.857	1.118	book
212	裏面也有寫娜娜家裏之前遭遇的變故，文筆一如娜娜一樣樂觀但還是有心酸娜娜很讓人心疼娜娜加油咯！	5.429	6.000	1.05	0.866	book
213	你的快樂的波及範圍已經不是小小的一大片啦~~~~哈哈哈	6.333	6.167	0.943	1.344	book
214	其實在網上我已經看過N遍逃愛記了，但仍忍不住買了紙書來珍藏，非常喜歡逃愛記，顧正榮非常符合我們對愛情的想像，深情，溫柔的男主是每個女生都想要的，毫不意外，我也非常喜歡顧正榮。	6.250	5.111	0.829	0.875	book
215	至於淩小萌，很可愛，像個小駝鳥，估計在此文中，不是顧正榮生病住院，小萌肯定還會繼續逃避吧！	4.444	3.714	1.066	1.03	book
216	幸好，人海大給他們安排了這樣一個美好的，讓人回味的結局，很喜歡，是值得珍藏的一本書。	7.667	4.571	0.943	1.591	book
217	目前小弟仍在茁壯的階段，我的服務一直都是積極的！	6.750	6.125	0.829	0.927	book
218	因為目前客戶不多，所以能遇到的真的很少，誠如我所說的，這就是為什麼會多了七個朋友！	5.000	4.857	0.667	0.99	book
219	我不希望大家都迷失在永無習日的數字遊戲中！	3.714	5.625	0.452	1.111	book
220	這樣很累，我的這個想法也很天真，幾句話沒辦法改變什麼，但我還是會照著我從最初的路線前進！	5.556	5.222	1.066	0.916	book
221	謝謝你的提醒，閔中衷心感謝	6.375	5.667	0.857	0.471	book
222	她長大，總能在合適的時候給所愛的女人最好的愛護，雖然很多時候他們並不能見面，甚至連話都說不上，但心底的那個角落永遠	4.714	3.875	0.7	0.781	book
223	家庭的緣故一度有過徘徊，但愛的力量是偉大的，只要有愛，還有什麼是不能克服的呢！	7.000	5.889	0.667	0.994	book
224	值得首提的是，《哥哥不是吹牛皮》這書名起得尤其好。	6.500	4.875	0.5	1.269	book
225	雖是描述建國後的歷史傳記，但是讀起來卻沒有想像中的嚴峻和沉重。	4.778	3.750	0.416	0.829	book
226	文如其人，安哥樂觀的生活態度讓他寫出如此生動感性的好文章。	6.000	5.250	0.0	0.661	book
227	生相，悲苦的，樂觀的，勇敢的……厚厚的一本傳記，卻給予我們很多讀者很多的精神力量。	6.333	6.125	0.816	0.927	book
228	看了鄭淵潔的這一系列的書，寫了一篇作文描寫一隻小狗到了外星球的故事，寫得還是比較生動有趣了，連老師也打了個“好”字。	7.125	5.714	0.599	0.7	book
229	呵呵~所以能她說媽媽給我買吧，我看了就很有靈感哦。	6.500	5.750	0.5	0.829	book
230	哈哈，就她那麼小還靈感，我偷偷地笑，呵呵~當然啦繼續給她買嘍。	6.625	5.286	0.857	0.881	book
231	這本書帶給人許多思考，即使不是自己或身邊的親人正面臨死亡，依然是本值得一看的好書。	6.889	4.111	0.737	1.197	book
232	年邁的祖父母減輕對死亡的恐懼，但是我們可以更多的關愛他們，讓他們在世的每一天都不至於感到孤獨。	6.444	5.500	0.831	0.764	book
233	整本書由短小的有趣小故事組成。	5.625	3.286	0.484	0.452	book
234	因此不受連續性的限制，你想什麼時候讀都可以。	5.222	4.000	0.416	1.0	book
235	尤其在辦公室工作時間很長或者想思想上逃離辦公環境的話可以偷偷的看一兩則小故事，那種感覺真爽，同事都不知道你在笑什麼。	5.778	4.875	1.03	1.053	book
236	不過，整本書看下來，能讓我開懷大笑的也就2、3處，不過足以~~~~在現在的生活環境中能有幾時開懷大笑呀~~~最後，本人想說，此書適合比較有童心的人閱讀~~~	5.667	5.500	1.054	0.764	book
237	看到這些水結晶時的圖片，是震驚。	5.375	5.143	0.484	0.833	book
238	我寧願相信，至少，心裏會有很多美好的感覺。	6.000	4.667	0.0	1.155	book
239	韓琳是一名優秀的軍人，非常積極上進、且獨立的女性。	7.125	4.778	0.331	1.133	book
240	薑士安出身貧苦，但憑藉自己的點滴的努力，取得了事業上的卓越功勳。	6.625	6.000	0.484	0.756	book
241	她們最初相處的那段時間，薑士安心底是默默的非常喜歡她的，可是韓琳對他沒有相對的感情，兩人擦肩而過。	3.900	4.714	0.831	1.278	book
242	若干年後，時過境遷，韓琳依然是薑士安心底的最愛，韓琳也能愛了，但薑士安不能了，社會、道德、良心，兩個人經過了苦苦掙紮……	4.333	5.400	1.155	1.2	book
243	奧列傘……一個消滅口吃的地方……一個渴望創造力的波希米亞集市……一場關於愛和理解的換位遊戲。	5.333	4.500	0.667	1.658	book
244	六歲時，唐優優開始口吃，這令他自卑又孤單。	3.000	5.857	0.0	1.245	book
245	頭皮去替他做三天小學生……很喜歡夢神奧列傘的世界，一口氣把6本全套書都讀完了。	5.900	5.500	0.831	1.118	book
246	這裏什麼都有，就是沒有無聊！	6.625	5.000	0.857	1.309	book
247	希望我能夠永遠有童心，永遠在夢神奧列傘的世界裏遨遊！	6.500	5.714	1.025	0.881	book
248	夢想一旦實現就不在具備夢想的屬性，愛情亦如此！	4.714	4.875	0.7	1.269	book
249	英諾森提的插畫還有個突出的特點就是角度的多變，你如同在看電影，每幅視角都不同，增加了生動和真實性。	5.700	3.857	0.9	0.833	book
250	所以英諾森提的插圖本身就是宏偉圖畫，值得慢慢品味。	6.333	5.250	0.471	0.829	book
251	強烈推薦給不喜歡速食閱讀的朋友，推薦給追求認真做事的朋友讀，推薦對插畫有高要求的朋友。	5.875	4.250	0.781	1.199	book
252	第三者，逝去的四年的時光留下的也不會是愛情，只是對於年少的懷念。	4.556	4.571	0.497	0.904	book
253	袁喜和步懷宇，他們倆人的愛情來的磨難重重，有的時候甚至會有些憎恨袁喜的固執，惱火她的倔強。	4.625	5.400	0.484	0.49	book
254	明明是個比何適好一百倍的男人，明明是個比何適更加適合她的男人，步懷宇，讓人覺得可以依靠的成熟男人。	6.625	4.000	0.696	0.894	book
255	許多下圍棋的人都會有一個困惑，那就是害怕對手的力量強，趴在戰鬥中吃虧，以及如何增強自己的戰鬥力。	5.444	4.625	0.497	0.857	book
256	我也是，一直希望自己的力量增大，希望戰鬥中下出手筋獲得優勢，乃至勝利。	6.750	5.429	0.661	0.728	book
257	我很喜歡這套書，她也是阪田先生畢生著作的精華，值得你擁有！	6.750	5.286	0.433	1.75	book
258	於是孩子成了父母願望及個人喜歡的成長載體。	4.375	4.375	1.218	1.111	book
259	很多時候作父母的並不會想想孩子是否願意？於是孩子只能被動享受灌輸。	3.667	4.286	0.667	0.7	book
260	這樣的教育方式已經值得我們反思。	4.667	4.750	1.563	1.561	book
261	我的兒子今年5歲，上幼兒園小班，他可愛看書了。	6.667	5.250	0.471	0.661	book
262	收到書的那天，正好是和兒子一起去郵局去的，一到家，他就迫不急待的打開書，一口氣全部看完，特別是對書中動物、人物的神態表情，一遍一遍地翻過來對比，突然，他在房間裏大聲喊到：媽媽，這是我六一兒童節收到的最好的禮物！	7.000	6.714	1.0	0.452	book
263	看到兒子高興，我也很開心。	6.250	5.500	0.433	1.118	book
264	常常覺得聰明和智慧相比，我更喜歡智慧。	5.375	3.833	0.484	1.344	book
265	看了拉拉之後，我覺得聰明的女子更讓人心生憐惜。	4.375	4.571	0.992	0.495	book
266	不可否認，這是一本好書。	7.222	4.857	1.03	1.125	book
267	一年前一個很好的朋友發了我一本電子檔的，沒有看下去，這次在當當上買了之後，用了兩天看完。	5.700	3.875	0.9	1.166	book
268	對於那些聰明的女子來說，更是一個完美的人生嚮導適合珍藏及細讀的一本書!推薦	6.778	5.600	0.629	0.49	book
269	很激動的心情買下了這本厚厚的書，後來學完了才發現，其實笨書並沒有想像中那麼完美……不是很詳細，有些地方還有錯誤……也許在所難免吧……不過，這個世界上沒有絕對完美的事物存在。	4.571	5.125	0.495	0.781	book
270	一旦你發現什麼事情好像很完美了，其實它就哪哪都是漏洞。	3.500	4.375	0.866	1.317	book
271	現在也覺得收穫挺大。	6.667	4.857	0.471	0.99	book
272	並不後悔當初的選擇。	5.500	3.857	0.5	0.833	book
273	對於學習者來說，真正的樂趣在於學習本身。	5.750	3.875	0.661	1.691	book
274	我看這本書覺得情節不錯，很好的寫出了祈然對冰依的愛，尤其是冰依死去的那一刻，我覺得有點感傷。	4.125	6.111	1.269	0.737	book
275	番外篇更是絕啊~~最愛看冰依跟衛在一起（雖然好像有點對不起祈然），看到他們都有自己的幸福是很好的~~不過作者怎麼就不讓步殺也幸福呢~雖然現在看來也不錯，但是還是想看看步的愛情使~~*_*	5.625	4.714	0.484	1.278	book
276	除了自己閱讀外，還大力推薦並送給給朋友。	6.143	5.000	1.457	0.926	book
277	一拿到《好媽媽勝過好老師》就欲罷不能，好書啊！	6.667	5.571	0.816	0.904	book
278	它喚醒了我心靈深處的記憶，讓再一次體會學習和成長的快樂。	7.000	5.143	0.0	0.833	book
279	讀《好媽媽勝過好老師》後，最大的感受是我知道自己錯了。	4.875	3.714	1.269	0.881	book
280	改正錯誤，從現在做起。	5.375	4.000	0.696	0.926	book
281	哈哈這跟這主題有關嗎?	4.250	5.333	0.661	0.745	book
282	如果是第一次養育寶寶，會有意想不到的收穫，重要的是教會你注重寶寶的個性，保護寶寶的個性，如何避開護理的誤區，如何第一時候掌握病情，如何第一時間解決問題，如何預見和防護寶寶的安全。	6.000	4.444	0.775	1.165	book
283	如果你是自己帶寶寶就會覺得有信心處理好，在你看來意想不到，但對於寶寶來說卻是非常自然的生理情況。	4.875	4.500	0.927	1.225	book
284	經歷了，就會愛上這本書！	7.000	6.143	0.667	0.639	book
285	那顆熱愛孩子、發現孩子的心去關心愛護巴學園的每一位學生。	6.778	4.625	0.916	1.218	book
