Text	Valence_Mean	Arousal_Mean	Valence_SD	Arousal_SD
惡行招致異熟果	3.5	3.4	0.5	1.744
袁氏以紙之假言告師長處	4.75	4.6	0.433	1.2
大意我身居海外	5.0	6.333	0.0	0.471
依靠嘴巴來收集惡運	3.333	5.0	0.471	0.816
人不犯我我不犯人	5.0	5.0	0.0	0.0
西亞某國也是不斷被騷擾	3.6	5.0	0.49	0.0
非常具有侵擾性的顏色	4.333	4.667	0.471	0.471
應該適時的放下了	5.0	4.5	0.0	0.5
俊美的像個妖孽	6.667	6.0	0.471	0.0
博古王若飛葉挺罹難	2.6	3.25	0.49	1.479
即使是深綠都很難挑剔他	6.0	5.333	0.0	0.471
辯證法的始祖是伊甸園那隻蛇	4.5	2.5	0.5	1.5
他被逐出議事廳後	3.0	5.75	0.707	1.299
天天信奉你那個騙神	3.333	7.0	0.471	0.816
我倒覺得這兩個宗教其實有許多互惠融通的東西	6.4	4.5	0.49	0.866
願你速速顯明你的公義和你的信實	7.0	5.333	0.816	0.471
你說全球糧食過剩	4.5	4.0	0.5	2.0
就形同叛亂或內亂	3.0	7.0	0.0	0.816
是在日本投降前兩三天!	4.0	7.0	0.707	0.0
地理隔絕的環境加上日本國內大多數權勢者和民眾都是保皇派	5.0	4.0	0.0	1.414
終止後的第九天清晨	5.0	3.667	0.0	2.055
又令卡特連任失利	3.6	3.25	0.49	1.299
聖水都是自己哀求才有	4.0	5.5	0.0	0.5
平常無害溫和像個女僕	6.333	3.0	0.471	1.414
人生最大的哀痛	1.6	7.4	0.49	1.356
卓越非凡之事不可勝數	7.75	5.75	0.433	0.829
逝世日是我的生日	3.667	3.333	0.471	0.471
第四集太逆境了	3.667	6.0	0.943	1.581
疲倦時靠一靠	5.6	2.75	0.49	0.829
還沒逛完一圈腰跟膝蓋已經在哀號了	4.0	5.667	0.0	1.247
品行方面半斤八兩	4.0	5.0	0.0	0.707
是如何把你培養得如此從容	6.5	4.6	0.5	1.2
恍惚覺得在哪聽過	5.0	4.667	0.0	1.247
突如其來的風和日麗	6.75	6.0	0.433	1.871
兩個人之間走到盡頭原來不是咬牙切齒的恨意	4.667	4.667	1.247	2.055
是血腥共畜的走狗與鷹犬	2.5	6.0	0.5	0.707
泛起嫋嫋的煙霧	5.0	3.0	0.0	0.0
一切的悲歡離合	5.0	3.333	0.0	0.471
但卻是以溫文謙和的形象深入民心	6.667	4.333	0.471	1.7
但這8位有4位落選	4.0	4.0	0.0	0.816
臺灣要還陳前總統一個清白	6.0	7.0	0.816	0.707
天啊突然感到拮据	3.0	6.667	0.0	0.471
其實是個熱心腸的同學的	7.0	4.667	0.707	0.471
他就是懦夫又如何	3.333	7.0	0.471	0.816
圍毆至牙齒移位	3.0	4.5	0.0	0.5
手段卻極為粗暴	2.6	6.25	0.49	0.829
碰撞的力道開始加速	5.0	5.5	0.0	0.5
在酒精瀰漫的微醺下沉醉一番	6.75	4.25	0.433	0.433
一些人藉助網路表發一些不實言論	3.5	5.0	0.5	0.0
製造過最觸目驚心的饑荒	2.5	5.333	1.118	0.471
清除一大批害群之馬	6.5	4.5	0.5	0.5
老實說有很洩氣也有很溫暖的部分	5.333	5.667	0.471	0.471
即使說了那麼多喪氣的話	3.75	5.75	0.829	0.433
那麼美方就會大受鼓舞	6.0	5.75	0.0	1.92
美國和中國應該齊心協力	5.667	4.333	0.471	1.247
讓減稅降費紅利切實惠及企業	6.667	4.0	0.471	2.16
哥哥們的立場真的為難	3.5	5.0	0.5	1.0
廣華醫院發生棄嬰疑雲	3.5	4.5	0.5	0.5
女方還是覺得不氣派	3.5	5.0	0.5	0.707
這也包含坦白承認	5.5	5.333	1.118	0.943
遐方不許貢珍奇	4.8	5.6	0.98	1.2
撒著散漫沉醉的光芒	5.0	4.333	0.816	0.471
約束前奏一出來我感覺我的眼眶馬上就濕潤了	6.333	8.0	0.943	0.816
貴婦極致無瑕美肌	6.75	5.0	0.829	0.707
也像法國一樣罷工的時候	3.5	3.8	0.5	2.315
王傳彰先生近幾年潛心調煮咖啡頗有心得	6.75	5.0	0.433	0.707
閃爍散播出瘟疫	2.75	3.8	0.433	2.135
雙方的貿易協作不光影響兩國本身	5.0	1.5	0.0	0.5
都苛求彼此不得	4.5	4.5	0.5	0.5
只有不息的奮進	6.25	4.0	0.433	1.225
這樣是否合乎情理呢	4.5	5.667	0.5	0.471
文貴沒吹出幾十億幾百億已經舊嘴上留情了	5.25	4.75	0.829	1.09
更不會找尋上師的過失	4.0	5.0	0.0	1.414
裝作若無其事可以嗎	3.75	6.5	0.829	0.5
只係變得更加老練	6.0	4.333	0.707	0.471
啊啊!!你總是英俊乖乖	7.5	7.0	0.5	0.0
成了肥沃的土壤	6.333	5.0	0.471	0.0
我會毫不猶疑的下嫁於他	5.5	6.2	0.5	2.135
我急於脫離金寶罐頭湯的日子	4.5	3.75	0.5	2.385
姦淫女性樣樣來	3.0	6.0	0.0	0.0
也是應了我一貫的讓暴風雨來得更猛烈一些所願	4.5	5.0	0.5	2.828
罪惡活動的無底線勢利眼小人們在暗地裡又開始了更加激烈的像惡狗瘋狗一樣的吠叫	2.0	7.667	0.816	1.247
一次難忘的旅行	8.0	7.0	1.0	1.0
為何滿紙荒唐話	3.667	6.333	0.471	0.943
英國可口可樂6月推出首創4款酒味可樂	5.5	2.5	0.5	0.5
倒黴是一種傳染病	3.0	3.5	0.0	2.062
家家來學廣東話全場感人大合唱	6.5	5.0	0.5	0.707
中共扣押你們還要管你們吃喝	3.5	5.75	0.5	0.433
你哭喊多少年它們都裝作沒看見	3.0	4.25	0.0	2.385
永隆前高層妻哭訴	3.0	5.333	0.0	2.494
中國網紅文化興盛	6.0	3.5	0.0	1.5
評審都是女人和同性戀女權自助餐	3.0	6.0	0.0	0.0
我只知道她沒有哽咽	4.667	3.75	0.471	2.278
昨天半夜唐突睡著所以沒有發	4.0	3.5	0.0	1.5
占上上風的一方以自己的形式奚落著下風的幾人	3.0	5.5	0.0	0.5
為什麼老是得理不饒人	3.0	6.667	0.0	0.471
將這兩樣深植於中國讓中國容光煥發	7.0	5.0	0.0	0.707
然後覺得越到後面越難看的感覺	3.0	5.667	0.0	0.471
一直不停的在迷惘	3.0	5.8	0.0	0.4
我要讓自己看起來燦爛無比	7.0	6.0	0.0	0.894
?東限定異常低溫	4.5	4.75	0.5	0.829
為什麼這一切的一切都徒勞無功	2.0	7.5	0.0	0.5
反同陣團堅毅不屈	5.0	3.75	0.894	1.299
刺探和竊聽政府官員	3.75	3.75	0.829	0.829
因為或許有人敬畏過我	5.75	6.25	0.433	0.829
我很確信這個人要真的當上了總統	7.0	6.5	0.0	1.5
他的4個兒女身體健全	7.0	3.0	1.0	1.581
你斷裂了那捆綁我的鎖鏈	7.0	6.0	0.0	0.0
祂復活是祂勝過世界的一切抵擋	6.75	5.0	0.433	0.707
直到我們完全聖潔	5.333	4.667	0.471	0.471
因為我與蒙的恩不相稱	5.0	6.5	1.0	0.5
還有其自以為是的宗教信仰缺失	3.0	6.25	0.0	0.433
否則你所謂的謙卑自我反省就自洽了	4.0	4.667	0.816	0.471
在擁擠的樣板中	4.5	5.0	0.5	0.0
而導致自己精神失常環保筷子	3.0	5.0	0.0	0.0
有些人卻因為麻木不仁	4.0	3.4	0.0	1.625
何必因為欠債而做出這種如今要悔恨終生的事	3.0	5.667	0.0	0.471
我來不及等你認錯悔過了	3.5	6.0	0.5	1.414
驅散貿易戰的陰雲	6.0	4.5	0.0	0.5
家人一分錢也得不到	3.0	3.667	0.0	0.943
本次集資將用於不運回	5.0	4.0	0.0	0.0
超音波是一種非侵入性	5.0	4.0	0.0	1.095
當歐洲兩極分化已經到達空前絕後的程度	3.25	5.5	0.433	0.5
由針槍補足一些	6.0	3.0	0.0	1.414
所以比起來氣急敗壞的議員才像壞人	4.0	6.25	0.0	1.299
網頁的話就是不要第一秒進去沒搶到就氣餒吧	4.333	4.667	0.471	0.471
餵親都要搏鬥半個鐘	4.0	5.333	0.707	0.471
雖然乃乃性格消極內向	4.333	3.667	1.247	2.055
稍微揭開了我幾個禮拜來被雨霧掩埋的窗簾	5.5	3.0	1.118	1.414
不能把過錯教阿扁一	4.333	5.0	0.471	0.816
狹小的家庭辦公區	4.0	4.25	0.0	0.433
客體的束縛將不復存在	6.667	4.667	0.471	2.625
也成為她疲乏時候的喜樂	6.4	5.0	0.49	0.0
難道中國人的腳非得踩在陰森森的白骨上	3.0	7.25	0.0	0.829
你那無家可歸飽經風波的人們	3.0	6.0	0.0	0.0
沒有因睡眠後減輕沈重感	3.5	3.6	0.5	1.2
鬥志還沒有消失	6.5	6.5	0.5	1.5
越來越難衝出來了	4.0	5.667	0.816	0.943
就會變得乏味枯燥單調	3.5	4.667	0.5	0.471
讓鍛煉變得越來越	5.0	4.667	0.0	0.471
喉嚨的根部被不存在的硬塊堵塞	4.5	4.667	0.5	0.471
專屬於你的王妃	7.0	5.0	0.0	2.121
詹碧雲奪得東方舞	6.667	3.667	1.247	2.055
所以幾千年都沒擺脫愚昧和被奴役	3.0	6.0	0.0	1.225
問了劉牧師說不要緊的	5.6	4.75	0.49	0.433
可是偶爾也會有兩個彼此熱戀而同時又彼此被熱戀的情況	5.5	5.0	0.5	1.0
土地是以它的肥沃和收穫而被估價的	5.333	4.0	0.471	1.633
最終動搖華國鋒執政的理論基礎	4.4	5.4	0.49	1.2
大雨洗淨後的重生	6.6	4.0	0.49	1.414
一直以來那唯一的的支柱瞬間倒塌了	3.0	6.25	0.0	1.479
有時還會與鄰居幫賴辯解	3.0	5.0	0.0	0.0
她搖搖頭坦率的說	5.333	3.333	0.471	1.247
民眾要在水深火熱中仰望著威風凜凜的總總統座車一行五六十輛通過	3.6	6.5	0.49	0.5
第一次看著妳會心疼	3.333	6.0	0.471	2.16
中國人民感激美國政府替天行道	7.0	5.667	0.707	0.471
就是那種每天疑神疑鬼的人	3.333	4.333	0.471	1.7
進度閃4潛入舊都	4.5	5.0	0.5	1.0
的我來給大家揭露一個	5.0	3.5	0.0	2.062
有恆產者有恆心	6.667	3.667	0.471	1.247
招待這位美國的伯理璽天德	5.667	3.333	0.471	1.247
洩露太多的內情	3.667	5.333	0.471	0.471
把絲綢棉布等中國產品輾轉帶到全世界	5.5	4.667	0.5	0.471
現在還拿來當事跡宣傳	4.0	5.25	0.0	1.299
秦的軍團也會僵化	4.0	5.333	0.0	0.471
舉國的審美與風尚也會發生變化	5.25	4.75	0.433	1.09
有稱男童被猥褻致肛?	2.5	6.667	0.5	0.943
有的甚至被當場性侵至休克	2.667	6.667	0.471	0.943
短視近利漠視未來	2.5	5.4	0.5	1.744
以克服目前的短視政治	6.25	4.75	0.829	0.829
張先生的牲人論有點偏頗	4.0	4.0	0.0	1.673
換取平淡的安穩	6.5	3.4	0.5	1.625
告誡那餘下的將來	4.0	5.5	0.0	2.062
以市場脅迫換取技術	3.0	4.667	0.0	0.471
寧可花費巨資建造昂貴機艦	4.0	5.75	0.0	0.433
吹牛造勢難自立	3.0	3.0	0.0	0.816
能在如此誘人的金元外交前礙難從命	4.4	3.75	1.744	1.09
果然是精明的商人	6.667	5.0	0.471	1.633
吃到最後一臉茫然	4.0	4.25	0.0	0.829
畢竟我家庭美滿	7.333	5.667	0.471	0.471
他本人很開朗也很貼心	7.0	4.5	1.0	0.5
我覺得依然會有類似東南互保的宣告發出	5.0	5.25	0.0	0.829
如常飲能使老人面部紅潤	6.75	3.0	0.433	2.098
那些可以出賣的靈魂是騷動的	4.0	5.0	0.816	1.414
而通縮預期將縮減和延遲投資	4.25	4.333	1.299	0.471
我發現市面上也是一種榮譽	6.75	5.0	0.433	0.894
卻支援卡扎菲這樣的嗜血暴君感到詫異	3.25	7.25	0.829	1.479
要我寫也會束手無策	3.667	3.333	0.471	2.055
更是無悔無怨的回饋報恩	8.25	5.0	0.433	1.414
待靈魂於冥河消散	4.667	2.667	0.471	1.7
將成為淡而無味的東西	4.0	2.333	0.0	0.471
這樣的評論其實既尖銳又武斷	3.0	6.333	0.816	1.247
值超高典雅奢華歐式風格火鍋	6.0	5.5	0.0	0.5
柴燒側把高雅壺	5.5	4.0	0.5	0.0
精通各種出道和翻牆的技術	6.5	4.2	0.5	1.47
其實都是廢棄物而已	4.0	4.0	0.816	2.16
畫的最偏心的四人	4.0	4.5	0.0	0.5
依我說斷絕與中國	4.0	6.0	0.0	0.0
或本來就是歹徒的人	3.5	5.5	0.5	1.118
收受和行賄25人	3.333	4.667	0.471	0.471
侵吞和挪用公款	3.0	4.0	0.0	1.633
國民黨徹底淪落為政治娼妓了	2.5	5.25	0.5	0.829
重複著一樣的離奇曲折	4.667	3.667	0.471	2.055
曼妙勻稱的身材	6.5	5.0	0.5	0.707
山色江聲共寂寥	4.5	3.5	0.5	2.5
讓小鳥捎去我我最深情的問候	6.5	5.5	0.5	0.866
日本國民誓以國家的名譽	6.5	5.0	0.5	1.0
如果作者懂得在故事中排首位的	5.0	5.25	0.707	0.433
可以令人窒息的緊張感	4.0	4.667	0.707	0.471
映照出我們壓抑的負面特質	4.0	4.333	0.707	0.471
美國人民這麼振奮	6.0	5.5	0.0	1.118
至此雙方依然陷於僵局	4.0	3.75	0.894	0.829
產業分工佈局本來就是常態	5.0	2.667	0.0	1.247
人越是得意的事情	5.25	4.2	0.829	2.135
儘管時間很充裕	4.5	4.5	0.5	0.5
你表現得太急切人家	4.0	6.4	0.0	0.49
我要去跑個步發洩一下	4.75	4.2	0.433	2.227
爬上頂樓的城堡可以一覽無疑整個城市的風景	7.0	5.5	0.0	0.5
和煦的陽光透過落地窗灑落	7.0	4.0	0.0	0.0
咖啡香氣瀰漫整個空間	7.0	3.0	0.0	0.0
可能害了西藏患病兒童	3.0	5.0	0.0	0.707
久而久之演化為一種禁忌	5.0	4.0	0.0	1.414
原來清潔假新聞也只是口號	3.0	5.25	0.0	1.299
沒有人能感同身受	3.0	6.0	0.707	0.816
整場比賽看下來有夠過癮	7.0	7.0	0.0	1.0
才會這麼的生疏無措	4.0	4.5	0.0	0.5
再鮮豔明媚的顏色也會隨時間褪去光澤	3.5	2.75	0.5	1.09
一上山開始下雨令金瓜石行程有點掃興	3.667	4.333	0.471	1.247
無家可歸併不單指需要一個棲身之所	4.75	4.2	0.433	2.315
多少個徬徨的夜晚	3.6	5.25	0.49	1.479
就要容許不同的聲音和爭辯	7.0	4.25	0.0	2.385
我是最瘦最敏捷的	7.0	4.6	0.0	2.728
才華洋溢會說八國語言	7.0	3.667	0.816	0.943
觀察力也非常出眾	7.667	6.333	0.471	0.471
可是爹他傷心欲絕	2.667	7.0	0.471	0.707
民主黨主席胡志偉在會議室內淚流滿面	2.0	4.5	1.0	2.5
隨即豆大的淚珠從我臉上滑落	3.5	5.0	0.5	2.0
卻狂風驟雨急奔呼嘯	3.75	6.0	0.433	1.414
極樂淨土之類的	7.5	4.0	0.5	2.0
此則名曰香光莊嚴	5.5	1.667	0.5	0.943
需要是七歲孩童般的純淨	6.333	4.333	0.943	1.7
雖然感情線很混亂可能大家看著覺得風中凌亂	4.0	2.667	0.0	0.943
持續三小時的衝撞	4.667	4.0	0.471	2.16
連看偏都算不智之舉	3.5	5.0	0.5	0.0
而高處有人唱起歌來	5.8	5.75	0.98	0.829
後又有律師反訴其拖欠工資	3.4	4.0	0.49	1.0
前瑞典駐華大使被指控擅自與中國中間人談判桂民海案	3.333	4.0	0.471	2.449
感覺就是窩著火的樣子	4.0	5.333	0.0	1.247
猜疑和地緣政治競爭的加劇	3.333	3.667	0.471	0.943
我只是出乎你們意料的中二病青年	3.333	6.667	0.471	1.247
郭文貴做的每一件事都透漏著其整個人的腐爛陰險	1.25	6.4	0.433	1.855
而且之前很多人有吃到開放大陸人來臺觀光的甜頭	6.0	5.0	0.816	2.16
醫生夫婦從她生產前後就存在疏忽	3.0	5.25	0.0	0.829
有居民申訴整個週末信箱都開著	4.0	5.75	0.0	0.433
馬來西亞國民陣線前政府的土地交換計劃出現嚴重疏漏	3.0	4.25	0.894	1.299
導致政府蒙受14億8000萬令吉	3.0	5.0	0.0	0.0
合宜的解釋和賠償	6.0	3.667	0.0	0.471
導致事故有五導因	4.0	2.25	0.0	1.299
臺北市萬華區西門町常常出現五星旗遊街	4.667	5.667	0.471	0.471
她覺得我們出去會沒話聊的婉拒了	4.667	4.667	0.943	0.471
頭微微傾向會倒住掌心那一側	5.0	4.0	0.0	0.816
這王明完全是粗野莽夫一個	3.0	5.4	0.0	1.744
從而不敢上前動手	4.0	4.5	0.0	1.118
可是都不幫我加薪	3.6	5.75	0.49	0.829
三谷三木表現出所有的羞怯裸體主義	5.5	4.333	0.5	0.471
臺灣實在太不設防	3.4	6.0	0.49	1.225
高雄市市民為中國大陸次等公民	2.667	5.0	0.943	1.633
消防車有瑕疵沒辦法供應水滅火	3.4	3.0	0.49	0.707
六七月份或蔓延至華北啃玉米	4.333	5.0	0.471	0.0
被監院彈劾兩次	3.6	5.25	0.49	0.433
否則會造成市府團隊為彌補施政過失而疲於奔命	3.4	4.25	0.49	0.829
開示非常簡明扼要	6.0	4.667	0.0	0.471
現在厄運就要降臨到這個世界來	2.6	5.0	0.49	2.0
因為是他們在縱容邪教	3.333	4.333	0.471	1.247
以及牠的逗趣身影	6.6	4.8	0.49	1.47
成年後鍾情文學	5.333	2.333	0.471	1.247
結果多年後弟弟變成菁英凱旋歸國跟碩珍搶繼承權	3.5	4.5	0.5	1.118
粉絲秀20年珍藏求籤名	6.0	2.667	0.816	1.247
尊貴的詹杜固仁波切	6.0	5.667	0.0	0.471
而不只是做一個記錄施暴過程的相機	4.0	6.5	0.707	0.5
我係細菌傳心師	5.0	5.0	0.0	0.816
因為我是一個喜新厭舊的人	4.667	4.75	0.471	2.586
這條瘋狗喪盡人味兒	2.667	4.667	0.471	0.471
股市場聞風已喪膽了	2.333	4.333	0.471	0.943
全部用奇異筆圈出來	5.0	3.0	0.0	2.0
刊登捏造的訊息	3.4	5.0	0.49	0.0
彼此之間合作融洽	6.5	5.0	0.5	0.0
有優惠才敢叫尊榮	5.667	6.333	0.471	0.943
他回應已一切就緒	6.5	4.5	0.5	0.5
不論悲喜都得前行	6.0	4.5	1.0	2.5
雪覆滿白山又漸變成鬱鬱蔥蔥	5.25	4.5	0.433	0.5
讓生活多了溫暖和明媚	7.0	5.667	0.0	0.471
英為能相見而毀掉翅膀掉入人間	2.333	5.667	0.943	1.886
當頭暈目眩的時候	4.0	3.0	0.0	2.0
住得膽戰心驚啊	3.333	6.667	0.471	0.471
就他還在悲憤選不上市長	3.0	7.0	0.0	1.414
因為憧憬的世界是現實	5.667	5.333	1.247	0.471
指揮孫臏和劉伯溫攻佔它總部網管中心	5.0	6.5	1.0	0.5
委內瑞拉政局的動盪仍在持續	3.667	5.0	0.471	0.0
跟1930年代經濟大蕭條時代相若	4.667	3.333	0.471	1.7
近年連學者都受牽連	2.5	4.25	1.118	1.92
其出身背景根本就與憤青所主張的相互牴觸阿	3.0	7.0	0.0	0.816
波蘭關係在政治議程之外甚至高於議程	4.5	5.0	0.5	1.581
即可達到興旺避邪的目的	7.0	4.5	0.0	0.5
只能靠忙碌來麻醉自己	3.667	4.333	0.471	0.471
但還是會隨機出沒	5.0	6.0	0.0	0.0
只是拚命向洞裡鑽去	5.0	6.5	0.0	2.062
若不是眼見情郎臂骨折斷	4.0	6.333	0.0	0.471
真令人心曠神怡	6.75	5.75	0.829	0.433
心中所有的煩惱和不悅立馬煙消雲散	6.75	6.0	0.433	1.414
體態威武步履穩重	6.667	4.0	0.471	0.816
但仍為有中國傳統文化內涵的人所景仰	6.4	3.8	0.49	1.939
這讓西方觀察者眼花繚亂	4.0	4.333	0.0	1.7
如何履行主權在民的政治方略	5.0	3.0	0.0	1.414
是何等慷慨浩然	7.0	7.0	0.894	1.414
媽媽一定會諒解我的啊	6.5	8.0	0.5	1.0
他不僅僅是忘恩負義	3.0	7.0	0.707	0.707
當心習近平的手段	3.4	5.75	0.49	0.829
洩密中國最重可處15年徒刑	4.667	5.5	0.471	2.5
更多地渴求我吧	6.0	8.333	0.707	0.943
應該也沒膽量和機會造什麼孽	4.25	6.0	0.433	1.225
這並無益於大量批次編輯	4.0	4.0	0.0	1.0
一名女子和車上的五條狗全數喪生	2.0	6.0	0.0	0.0
太太健康長壽無憂無慮	7.5	4.25	0.5	0.433
讓人得以無懼地向前走	6.5	5.5	0.5	1.118
但彎曲不是後退	6.5	6.0	1.118	0.707
新奇的故事來包裝	6.0	2.0	0.0	0.0
所以也不是真的安眠藥	5.0	5.0	0.0	0.0
而別離足以美化人生	7.0	5.0	0.0	1.0
見到有人去非禮女人	3.0	5.5	1.0	1.803
不求自己的益處	5.667	4.0	0.471	0.816
萬事亨通不發愁的嗎	4.25	5.75	0.433	0.829
之後疲累地睡去	4.667	2.333	0.471	1.247
虛心接受他人看法	7.0	3.667	0.707	0.471
滅絕師太為什麼犯眾憎	4.667	4.0	0.471	2.121
不能一跛一跛的走	4.5	5.5	0.5	1.118
風輕歌全身的肉都繃緊了	5.5	5.75	1.118	1.09
而是畸形的經濟結構	3.0	4.6	0.0	1.2
症狀是傳遍全身的水泡型潰瘍	5.0	4.0	0.0	0.0
應該是暴風撿到	4.333	5.667	0.471	0.471
今天的淚水會使明天的你更加茁壯	7.333	6.0	0.471	0.816
堅心信靠恆久靠主	6.667	5.667	0.471	0.471
總覺得有點誇大了	4.0	4.25	0.0	0.829
醫生是殺父仇人還是怎麼的	3.667	5.0	0.471	1.414
你的眼睛讓我入迷	7.0	5.0	0.0	2.0
同時竟同性戀氾濫	3.0	5.25	0.0	1.299
你媽媽看上去非常慈祥	7.0	5.0	0.0	0.0
以前我就是混黑道的	4.0	6.0	0.0	0.816
是一年中最吉祥的日子	6.333	4.0	0.471	0.816
美干涉中國內政損人害己	3.0	5.5	0.0	0.5
我們更敬重崔老師的為人和品格	6.6	5.75	0.49	0.829
可以不要每次都把自己包裝成甚麼悲情女主角嗎	3.333	6.0	0.471	0.816
再唆使狗城管沒收罰款	4.0	4.0	0.0	0.0
巴黎聖母院上個月因大火毀損	3.0	4.667	0.0	0.471
是全世界人類的恥辱	1.5	7.75	0.5	0.433
內心將是充滿謙虛與清淨	7.0	3.25	0.0	0.829
紀念我軍英烈保家衛國英勇抗暴捐軀啊	6.5	6.5	0.5	1.118
送禮自用兩相宜	7.0	5.0	0.0	1.0
典型溫情醫療劇	6.667	3.0	0.471	1.414
教派謬論橫行天下	3.0	5.667	0.0	0.943
誰在隱瞞境外存款	3.4	5.75	0.49	0.829
藐視政界潛規則	3.0	5.0	0.0	1.0
我覺得家事適度就可以	6.0	5.0	0.0	0.816
獨創韻雕添歷史新篇	6.5	3.333	0.5	0.471
在所有的人中間頌揚不息	7.0	3.0	0.0	1.0
小英不關注下潮流是會落伍的呀	4.0	6.5	0.0	1.118
就會永遠陶醉在中國是世界的中心的夢中	5.0	4.333	1.633	0.943
首部以詼諧方式暗示福爾摩斯和華生關係不一般的電	6.667	4.333	0.471	0.471
但是我很有志氣	6.667	6.333	0.471	0.471
機敏遠在我等之上	6.75	6.0	0.829	1.414
可優先躲避在開間小	5.5	4.0	0.5	2.0
當政府開始大量搜捕猶太人的時候	4.5	4.0	0.5	1.225
在生效最後關頭	4.667	6.0	0.471	2.449
不然自己無意識違心時或許已經來不及了	3.0	5.5	0.0	1.118
汝已違犯於彼等	3.0	8.0	0.0	0.0
可是如果違抗我的命令	3.6	6.25	0.49	0.829
違約反定焉知醜	2.333	6.667	0.943	0.471
終將波及外債償付	3.5	6.0	0.5	0.0
談判一定會討價還價	4.0	5.0	0.0	1.414
種種人格上的控訴	3.0	4.0	0.0	2.236
她如果貿然這樣做	4.0	5.4	0.0	0.49
置香港美加歐洲僑民於險境	3.5	4.4	0.5	1.625
一隻就非常草率的在撩草叢的樹葉	5.0	2.0	0.0	0.816
王岐山器重明鏡	6.0	3.5	1.0	2.5
郭文貴鋌而走險	4.0	4.5	1.0	0.5
來遏止他們繼續到處點火	6.0	5.667	0.0	0.471
終稍來寒光中的暖意	6.0	3.5	0.0	1.118
一口咬下啖啖肉軟滑香甜	7.0	5.5	0.0	1.118
而取決於生平的善行	5.667	3.667	0.471	2.055
可謂是深謀遠慮	7.0	4.5	0.0	0.5
我的大腦發育是這麼遲緩嗎	4.0	6.0	0.0	0.0
也是日常爭執之所在	4.0	5.0	0.0	0.816
但會持續在推特發一些生活瑣碎的事情	5.333	3.667	0.471	0.943
輕蔑從不可能變	2.5	6.5	0.5	1.5
這樣的學生應該自覺退學	3.0	6.0	0.0	0.707
如果因為週邊只有一項就覺得簡陋	4.0	6.0	0.0	0.0
指當年無刻意剔除適用內地	4.0	3.0	0.0	0.0
這不是個合格的媒體	3.4	5.8	0.49	1.47
看到結果則變得更低潮	4.0	4.5	0.707	0.5
脫褲子放輕快屁	5.0	3.0	0.707	1.414
才會輕視五四運動的重要性	3.333	5.0	0.471	0.816
堅毅不拔的毅力	7.0	5.0	0.0	0.707
韓國被尊崇被發揚光大	7.0	5.2	0.0	2.227
逼近我朝東邊邊境	4.667	4.667	0.471	0.471
凝聚成妳我的餘生	6.333	4.0	0.471	0.0
最後被歐蒂娜啟發最後靠自己的意志走出學校	6.5	4.25	0.5	1.92
那些衛生間太難聞了	2.75	6.0	0.433	0.0
陳腐僵化的系統不會永遠持續	6.667	3.667	0.471	2.055
傳雙方僵持不下一問題	4.0	6.333	0.0	0.943
而如果飛黃騰達後變得奢靡頹廢	4.0	3.5	0.0	1.118
機艙內散落著行李箱	4.5	1.0	0.5	0.0
由他的幕僚們縫縫補補再塞進更多的棉花	5.0	5.0	0.0	0.0
女同性戀雙性戀異性戀異性戀戀童癖獸性	5.0	2.4	0.0	1.356
簡直讓人歎為觀止	6.4	7.5	1.2	1.118
每年筲箕灣東大街都會有慶賀譚公寶誕巡遊	6.0	4.75	0.0	0.433
原來是有被罷官的憂患意識啊	4.0	6.333	0.816	0.943
賢慧的星星像一片積雪	7.0	3.75	0.0	1.299
看著昨晚的疑問被解答	6.5	5.0	0.5	0.707
有?長者真係老馮得過份	3.5	6.333	1.118	1.247
妳不僅沒有壹絲憐惜	3.0	7.667	0.0	0.471
我的一個在上海做減低二氧化碳排放的環保	6.0	4.667	0.816	0.471
撫育了你終於成青春的臉龐	7.0	5.25	0.707	2.278
安詳度過殘餘歲月	6.4	1.75	0.49	0.829
臺灣外交方面有敵視臺灣的國家存在	3.0	4.333	0.707	0.471
一看經濟欣欣向榮	7.0	5.667	0.707	0.471
變成至高無上的榮耀	7.333	4.667	0.943	1.247
因為很多答非所問的段落實在太棘手	3.667	5.333	0.471	2.055
分紅除可轉換為樂天點數	6.0	4.333	0.816	1.7
之前路過時都人山人海	5.0	4.5	0.0	0.5
本質是為了看世界寬闊視野作品發表演說	6.5	5.5	0.5	1.118
寓意二人將一起以新身份展開新?人生	5.5	3.0	0.5	2.0
上臺拿起麥克風高歌一曲	6.6	4.2	0.49	2.315
全部囚犯做宣傳員得了	4.333	6.0	1.247	0.816
整個連貫動作相當戲劇性	6.0	6.0	0.0	0.0
明天早上就會確信人生的疑點了	4.6	4.4	0.49	1.625
手機可望在2019年下半年回溫	7.0	6.0	0.0	1.225
溫度適宜又有風吹	6.333	3.0	0.471	1.581
一副興高采烈的樣子	7.25	4.5	1.09	0.866
就是他!拿行李擋住逃生路	3.5	7.0	0.5	0.707
才是我最欠缺的武器啊	5.0	7.0	0.0	0.707
連外表都變得不再討喜	3.0	6.0	0.0	0.707
怎麼會是執政黨的功績	4.5	6.0	0.5	1.0
生酮飲食和均衡飲食	6.667	3.333	0.471	0.471
與前次的鬆散組織不同	6.0	3.0	0.0	0.816
世界都認為伊朗戰敗了	4.4	3.2	0.49	1.6
